,tweet_id,archive_timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,life_stage,retweet_count,favorite_count,jpg_url,img_num,breed,conf,is_dog
27,890971913173991426,2017-07-28 16:27:12+00:00,twitter_iphone,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl","https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13,10,Jax,None,2158,12041,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,Appenzeller_Border_collie_ice_lolly,0.341703_0.199287_0.193548,True
28,890729181411237888,2017-07-28 00:22:40+00:00,twitter_iphone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,10,None,None,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian_Eskimo_dog_Pembroke,0.566142_0.1784059999999999_0.0765069,True
29,890729181411237888,2017-07-28 00:22:40+00:00,twitter_iphone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,10,None,None,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian_Eskimo_dog_Pembroke,0.566142_0.1784059999999999_0.0765069,True
30,890729181411237888,2017-07-28 00:22:40+00:00,twitter_iphone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,10,None,None,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian_Eskimo_dog_Pembroke,0.566142_0.1784059999999999_0.0765069,True
31,890729181411237888,2017-07-28 00:22:40+00:00,twitter_iphone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,10,None,None,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian_Eskimo_dog_Pembroke,0.566142_0.1784059999999999_0.0765069,True
32,890609185150312448,2017-07-27 16:25:51+00:00,twitter_iphone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,10,Zoey,None,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier_Irish_setter_Chesapeake_Bay_retriever,0.4875739999999999_0.193054_0.118184,True
33,890609185150312448,2017-07-27 16:25:51+00:00,twitter_iphone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,10,Zoey,None,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier_Irish_setter_Chesapeake_Bay_retriever,0.4875739999999999_0.193054_0.118184,True
34,890609185150312448,2017-07-27 16:25:51+00:00,twitter_iphone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,10,Zoey,None,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier_Irish_setter_Chesapeake_Bay_retriever,0.4875739999999999_0.193054_0.118184,True
35,890609185150312448,2017-07-27 16:25:51+00:00,twitter_iphone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,10,Zoey,None,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier_Irish_setter_Chesapeake_Bay_retriever,0.4875739999999999_0.193054_0.118184,True
36,890240255349198849,2017-07-26 15:59:51+00:00,twitter_iphone,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,10,Cassie,doggo,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke_Cardigan_Chihuahua,0.511319_0.451038_0.0292482,True
37,890240255349198849,2017-07-26 15:59:51+00:00,twitter_iphone,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,10,Cassie,None,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke_Cardigan_Chihuahua,0.511319_0.451038_0.0292482,True
38,890240255349198849,2017-07-26 15:59:51+00:00,twitter_iphone,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,10,Cassie,None,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke_Cardigan_Chihuahua,0.511319_0.451038_0.0292482,True
39,890240255349198849,2017-07-26 15:59:51+00:00,twitter_iphone,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,10,Cassie,None,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke_Cardigan_Chihuahua,0.511319_0.451038_0.0292482,True
40,890006608113172480,2017-07-26 00:31:25+00:00,twitter_iphone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,None,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed_Pomeranian_chow,0.957979_0.0138835_0.00816748,True
41,890006608113172480,2017-07-26 00:31:25+00:00,twitter_iphone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,None,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed_Pomeranian_chow,0.957979_0.0138835_0.00816748,True
42,890006608113172480,2017-07-26 00:31:25+00:00,twitter_iphone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,None,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed_Pomeranian_chow,0.957979_0.0138835_0.00816748,True
43,890006608113172480,2017-07-26 00:31:25+00:00,twitter_iphone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,None,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed_Pomeranian_chow,0.957979_0.0138835_0.00816748,True
44,889880896479866881,2017-07-25 16:11:53+00:00,twitter_iphone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,None,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog_Labrador_retriever_muzzle,0.377417_0.151317_0.0829811,True
45,889880896479866881,2017-07-25 16:11:53+00:00,twitter_iphone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,None,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog_Labrador_retriever_muzzle,0.377417_0.151317_0.0829811,True
46,889880896479866881,2017-07-25 16:11:53+00:00,twitter_iphone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,None,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog_Labrador_retriever_muzzle,0.377417_0.151317_0.0829811,True
47,889880896479866881,2017-07-25 16:11:53+00:00,twitter_iphone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,None,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog_Labrador_retriever_muzzle,0.377417_0.151317_0.0829811,True
48,889665388333682689,2017-07-25 01:55:32+00:00,twitter_iphone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,None,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke_Cardigan_basenji,0.966327_0.0273557_0.00463323,True
49,889665388333682689,2017-07-25 01:55:32+00:00,twitter_iphone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,None,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke_Cardigan_basenji,0.966327_0.0273557_0.00463323,True
50,889665388333682689,2017-07-25 01:55:32+00:00,twitter_iphone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,None,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke_Cardigan_basenji,0.966327_0.0273557_0.00463323,True
51,889665388333682689,2017-07-25 01:55:32+00:00,twitter_iphone,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,puppo,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke_Cardigan_basenji,0.966327_0.0273557_0.00463323,True
52,889638837579907072,2017-07-25 00:10:02+00:00,twitter_iphone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,None,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog_boxer_Staffordshire_bullterrier,0.99165_0.00212864_0.00149818,True
53,889638837579907072,2017-07-25 00:10:02+00:00,twitter_iphone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,None,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog_boxer_Staffordshire_bullterrier,0.99165_0.00212864_0.00149818,True
54,889638837579907072,2017-07-25 00:10:02+00:00,twitter_iphone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,None,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog_boxer_Staffordshire_bullterrier,0.99165_0.00212864_0.00149818,True
55,889638837579907072,2017-07-25 00:10:02+00:00,twitter_iphone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,None,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog_boxer_Staffordshire_bullterrier,0.99165_0.00212864_0.00149818,True
56,889531135344209921,2017-07-24 17:02:04+00:00,twitter_iphone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,None,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever_Labrador_retriever_redbone,0.953442_0.0138341_0.00795775,True
57,889531135344209921,2017-07-24 17:02:04+00:00,twitter_iphone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,None,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever_Labrador_retriever_redbone,0.953442_0.0138341_0.00795775,True
58,889531135344209921,2017-07-24 17:02:04+00:00,twitter_iphone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,None,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever_Labrador_retriever_redbone,0.953442_0.0138341_0.00795775,True
59,889531135344209921,2017-07-24 17:02:04+00:00,twitter_iphone,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,puppo,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever_Labrador_retriever_redbone,0.953442_0.0138341_0.00795775,True
60,889278841981685760,2017-07-24 00:19:32+00:00,twitter_iphone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,Oliver,None,5637,25652,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet_borzoi_Saluki,0.626152_0.194742_0.0273507,True
